"","Results.reception.time","MD5.hash.of.participant.s.IP.address","Controller.name","Order.number.of.item","Inner.element.number","Label","Latin.Square.Group","PennElementType","PennElementName","Parameter","Value","EventTime","Item","Group","License.Type","nominalizer","Comments"
"322",1673721968,"83fe20da500e0240f76ad2724481f2ef","PennController",31,0,"Experiment","NULL","Scale","q","Choice","2",1673721934530,"15",6,"long-distance","DIk","NULL"
"323",1673721968,"83fe20da500e0240f76ad2724481f2ef","PennController",18,0,"Experiment","NULL","Scale","q","Choice","5",1673721946194,"2",6,"licensed","DIk","NULL"
"324",1673721968,"83fe20da500e0240f76ad2724481f2ef","PennController",25,0,"Experiment","NULL","Scale","q","Choice","3",1673721961854,"9",6,"long-distance","DIk","NULL"
"325",1673726930,"21ea9456e52446935fa71f6f8baf9a56","PennController",21,0,"Experiment","NULL","Scale","q","Choice","4",1673726685671,"5",1,"long-distance","mA","NULL"
"326",1673726930,"21ea9456e52446935fa71f6f8baf9a56","PennController",33,0,"Experiment","NULL","Scale","q","Choice","5",1673726698054,"17",1,"long-distance","mA","NULL"
"327",1673726930,"21ea9456e52446935fa71f6f8baf9a56","PennController",34,0,"Experiment","NULL","Scale","q","Choice","5",1673726734758,"18",1,"unlicensed","mA","NULL"
"328",1673726930,"21ea9456e52446935fa71f6f8baf9a56","PennController",31,0,"Experiment","NULL","Scale","q","Choice","2",1673726742019,"15",1,"unlicensed","DIk","NULL"
"329",1673726930,"21ea9456e52446935fa71f6f8baf9a56","PennController",17,0,"Experiment","NULL","Scale","q","Choice","5",1673726759140,"1",1,"licensed","DIk","NULL"
"330",1673726930,"21ea9456e52446935fa71f6f8baf9a56","PennController",27,0,"Experiment","NULL","Scale","q","Choice","2",1673726770475,"11",1,"long-distance","mA","NULL"
"331",1673726930,"21ea9456e52446935fa71f6f8baf9a56","PennController",20,0,"Experiment","NULL","Scale","q","Choice","5",1673726781974,"4",1,"licensed","mA","NULL"
"332",1673726930,"21ea9456e52446935fa71f6f8baf9a56","PennController",25,0,"Experiment","NULL","Scale","q","Choice","2",1673726790315,"9",1,"unlicensed","DIk","NULL"
"333",1673726930,"21ea9456e52446935fa71f6f8baf9a56","PennController",23,0,"Experiment","NULL","Scale","q","Choice","5",1673726800615,"7",1,"licensed","DIk","NULL"
"334",1673726930,"21ea9456e52446935fa71f6f8baf9a56","PennController",30,0,"Experiment","NULL","Scale","q","Choice","1",1673726818498,"14",1,"long-distance","DIk","NULL"
"335",1673726930,"21ea9456e52446935fa71f6f8baf9a56","PennController",19,0,"Experiment","NULL","Scale","q","Choice","1",1673726838628,"3",1,"unlicensed","DIk","NULL"
"336",1673726930,"21ea9456e52446935fa71f6f8baf9a56","PennController",32,0,"Experiment","NULL","Scale","q","Choice","5",1673726851454,"16",1,"licensed","mA","NULL"
"337",1673726930,"21ea9456e52446935fa71f6f8baf9a56","PennController",22,0,"Experiment","NULL","Scale","q","Choice","2",1673726859934,"6",1,"unlicensed","mA","NULL"
"338",1673726930,"21ea9456e52446935fa71f6f8baf9a56","PennController",18,0,"Experiment","NULL","Scale","q","Choice","5",1673726868874,"2",1,"long-distance","DIk","NULL"
"339",1673726930,"21ea9456e52446935fa71f6f8baf9a56","PennController",26,0,"Experiment","NULL","Scale","q","Choice","5",1673726878859,"10",1,"licensed","mA","NULL"
"340",1673726930,"21ea9456e52446935fa71f6f8baf9a56","PennController",24,0,"Experiment","NULL","Scale","q","Choice","5",1673726902640,"8",1,"long-distance","DIk","NULL"
"341",1673726930,"21ea9456e52446935fa71f6f8baf9a56","PennController",28,0,"Experiment","NULL","Scale","q","Choice","1",1673726916366,"12",1,"unlicensed","mA","NULL"
"342",1673726930,"21ea9456e52446935fa71f6f8baf9a56","PennController",29,0,"Experiment","NULL","Scale","q","Choice","5",1673726925100,"13",1,"licensed","DIk","NULL"
"343",1673728832,"9be3d80254c5506dea59dc64f2689d6e","PennController",24,0,"Experiment","NULL","Scale","q","Choice","1",1673728618613,"8",2,"unlicensed","DIk","NULL"
"344",1673728832,"9be3d80254c5506dea59dc64f2689d6e","PennController",25,0,"Experiment","NULL","Scale","q","Choice","4",1673728648501,"9",2,"licensed","mA","NULL"
"345",1673728832,"9be3d80254c5506dea59dc64f2689d6e","PennController",17,0,"Experiment","NULL","Scale","q","Choice","1",1673728654044,"1",2,"long-distance","DIk","NULL"
"346",1673728832,"9be3d80254c5506dea59dc64f2689d6e","PennController",33,0,"Experiment","NULL","Scale","q","Choice","1",1673728674529,"17",2,"unlicensed","mA","NULL"
"347",1673728832,"9be3d80254c5506dea59dc64f2689d6e","PennController",31,0,"Experiment","NULL","Scale","q","Choice","5",1673728694487,"15",2,"licensed","mA","NULL"
"348",1673728832,"9be3d80254c5506dea59dc64f2689d6e","PennController",18,0,"Experiment","NULL","Scale","q","Choice","1",1673728706478,"2",2,"unlicensed","DIk","NULL"
"349",1673728832,"9be3d80254c5506dea59dc64f2689d6e","PennController",21,0,"Experiment","NULL","Scale","q","Choice","1",1673728711735,"5",2,"unlicensed","mA","NULL"
"350",1673728832,"9be3d80254c5506dea59dc64f2689d6e","PennController",27,0,"Experiment","NULL","Scale","q","Choice","1",1673728721442,"11",2,"unlicensed","mA","NULL"
"351",1673728832,"9be3d80254c5506dea59dc64f2689d6e","PennController",20,0,"Experiment","NULL","Scale","q","Choice","4",1673728733318,"4",2,"long-distance","mA","NULL"
"352",1673728832,"9be3d80254c5506dea59dc64f2689d6e","PennController",29,0,"Experiment","NULL","Scale","q","Choice","2",1673728752341,"13",2,"long-distance","DIk","NULL"
"353",1673728832,"9be3d80254c5506dea59dc64f2689d6e","PennController",23,0,"Experiment","NULL","Scale","q","Choice","2",1673728761739,"7",2,"long-distance","DIk","NULL"
"354",1673728832,"9be3d80254c5506dea59dc64f2689d6e","PennController",28,0,"Experiment","NULL","Scale","q","Choice","5",1673728786829,"12",2,"licensed","DIk","NULL"
"355",1673728832,"9be3d80254c5506dea59dc64f2689d6e","PennController",30,0,"Experiment","NULL","Scale","q","Choice","1",1673728790462,"14",2,"unlicensed","DIk","NULL"
"356",1673728832,"9be3d80254c5506dea59dc64f2689d6e","PennController",32,0,"Experiment","NULL","Scale","q","Choice","1",1673728801022,"16",2,"long-distance","mA","NULL"
"357",1673728832,"9be3d80254c5506dea59dc64f2689d6e","PennController",19,0,"Experiment","NULL","Scale","q","Choice","5",1673728805470,"3",2,"licensed","mA","NULL"
"358",1673728832,"9be3d80254c5506dea59dc64f2689d6e","PennController",22,0,"Experiment","NULL","Scale","q","Choice","1",1673728815685,"6",2,"licensed","DIk","NULL"
"359",1673728832,"9be3d80254c5506dea59dc64f2689d6e","PennController",34,0,"Experiment","NULL","Scale","q","Choice","1",1673728818985,"18",2,"licensed","DIk","NULL"
"360",1673728832,"9be3d80254c5506dea59dc64f2689d6e","PennController",26,0,"Experiment","NULL","Scale","q","Choice","1",1673728831533,"10",2,"long-distance","mA","NULL"
"361",1673729577,"5a8a95821d3f95f90413656a6c311f67","PennController",32,0,"Experiment","NULL","Scale","q","Choice","1",1673729427046,"16",3,"unlicensed","mA","NULL"
"362",1673729577,"5a8a95821d3f95f90413656a6c311f67","PennController",28,0,"Experiment","NULL","Scale","q","Choice","3",1673729438829,"12",3,"long-distance","DIk","NULL"
"363",1673729577,"5a8a95821d3f95f90413656a6c311f67","PennController",31,0,"Experiment","NULL","Scale","q","Choice","2",1673729443768,"15",3,"long-distance","mA","NULL"
"364",1673729577,"5a8a95821d3f95f90413656a6c311f67","PennController",24,0,"Experiment","NULL","Scale","q","Choice","5",1673729452680,"8",3,"licensed","mA","NULL"
"365",1673729577,"5a8a95821d3f95f90413656a6c311f67","PennController",25,0,"Experiment","NULL","Scale","q","Choice","1",1673729456566,"9",3,"long-distance","mA","NULL"
"366",1673729577,"5a8a95821d3f95f90413656a6c311f67","PennController",34,0,"Experiment","NULL","Scale","q","Choice","4",1673729472817,"18",3,"long-distance","DIk","NULL"
"367",1673729577,"5a8a95821d3f95f90413656a6c311f67","PennController",22,0,"Experiment","NULL","Scale","q","Choice","3",1673729477567,"6",3,"long-distance","DIk","NULL"
"368",1673729577,"5a8a95821d3f95f90413656a6c311f67","PennController",20,0,"Experiment","NULL","Scale","q","Choice","1",1673729484565,"4",3,"unlicensed","mA","NULL"
"369",1673729577,"5a8a95821d3f95f90413656a6c311f67","PennController",19,0,"Experiment","NULL","Scale","q","Choice","1",1673729489866,"3",3,"long-distance","mA","NULL"
"370",1673729577,"5a8a95821d3f95f90413656a6c311f67","PennController",21,0,"Experiment","NULL","Scale","q","Choice","4",1673729513670,"5",3,"licensed","DIk","NULL"
"371",1673729577,"5a8a95821d3f95f90413656a6c311f67","PennController",29,0,"Experiment","NULL","Scale","q","Choice","1",1673729517112,"13",3,"unlicensed","DIk","NULL"
"372",1673729577,"5a8a95821d3f95f90413656a6c311f67","PennController",18,0,"Experiment","NULL","Scale","q","Choice","2",1673729529913,"2",3,"licensed","mA","NULL"
"373",1673729577,"5a8a95821d3f95f90413656a6c311f67","PennController",27,0,"Experiment","NULL","Scale","q","Choice","5",1673729535957,"11",3,"licensed","DIk","NULL"
"374",1673729577,"5a8a95821d3f95f90413656a6c311f67","PennController",17,0,"Experiment","NULL","Scale","q","Choice","1",1673729546920,"1",3,"unlicensed","DIk","NULL"
"375",1673729577,"5a8a95821d3f95f90413656a6c311f67","PennController",30,0,"Experiment","NULL","Scale","q","Choice","5",1673729550952,"14",3,"licensed","mA","NULL"
"376",1673729577,"5a8a95821d3f95f90413656a6c311f67","PennController",33,0,"Experiment","NULL","Scale","q","Choice","5",1673729559067,"17",3,"licensed","DIk","NULL"
"377",1673729577,"5a8a95821d3f95f90413656a6c311f67","PennController",26,0,"Experiment","NULL","Scale","q","Choice","1",1673729563349,"10",3,"unlicensed","mA","NULL"
"378",1673729577,"5a8a95821d3f95f90413656a6c311f67","PennController",23,0,"Experiment","NULL","Scale","q","Choice","1",1673729573981,"7",3,"unlicensed","DIk","NULL"
"379",1673729701,"a009fa1c99d21dfe9903d0056f4ef2b5","PennController",28,0,"Experiment","NULL","Scale","q","Choice","5",1673729243405,"12",3,"long-distance","DIk","NULL"
"380",1673729701,"a009fa1c99d21dfe9903d0056f4ef2b5","PennController",21,0,"Experiment","NULL","Scale","q","Choice","5",1673729251588,"5",3,"licensed","DIk","NULL"
"381",1673729701,"a009fa1c99d21dfe9903d0056f4ef2b5","PennController",31,0,"Experiment","NULL","Scale","q","Choice","1",1673729286354,"15",3,"long-distance","mA","NULL"
"382",1673729701,"a009fa1c99d21dfe9903d0056f4ef2b5","PennController",24,0,"Experiment","NULL","Scale","q","Choice","1",1673729302684,"8",3,"licensed","mA","NULL"
"383",1673729701,"a009fa1c99d21dfe9903d0056f4ef2b5","PennController",34,0,"Experiment","NULL","Scale","q","Choice","5",1673729343462,"18",3,"long-distance","DIk","NULL"
"384",1673729701,"a009fa1c99d21dfe9903d0056f4ef2b5","PennController",33,0,"Experiment","NULL","Scale","q","Choice","5",1673729360992,"17",3,"licensed","DIk","NULL"
"385",1673729701,"a009fa1c99d21dfe9903d0056f4ef2b5","PennController",25,0,"Experiment","NULL","Scale","q","Choice","1",1673729415814,"9",3,"long-distance","mA","NULL"
"386",1673729701,"a009fa1c99d21dfe9903d0056f4ef2b5","PennController",26,0,"Experiment","NULL","Scale","q","Choice","1",1673729437116,"10",3,"unlicensed","mA","NULL"
"387",1673729701,"a009fa1c99d21dfe9903d0056f4ef2b5","PennController",17,0,"Experiment","NULL","Scale","q","Choice","1",1673729478898,"1",3,"unlicensed","DIk","NULL"
"388",1673729701,"a009fa1c99d21dfe9903d0056f4ef2b5","PennController",22,0,"Experiment","NULL","Scale","q","Choice","1",1673729508676,"6",3,"long-distance","DIk","NULL"
"389",1673729701,"a009fa1c99d21dfe9903d0056f4ef2b5","PennController",23,0,"Experiment","NULL","Scale","q","Choice","1",1673729538077,"7",3,"unlicensed","DIk","NULL"
"390",1673729701,"a009fa1c99d21dfe9903d0056f4ef2b5","PennController",20,0,"Experiment","NULL","Scale","q","Choice","1",1673729554438,"4",3,"unlicensed","mA","NULL"
"391",1673729701,"a009fa1c99d21dfe9903d0056f4ef2b5","PennController",30,0,"Experiment","NULL","Scale","q","Choice","5",1673729595456,"14",3,"licensed","mA","NULL"
"392",1673729701,"a009fa1c99d21dfe9903d0056f4ef2b5","PennController",18,0,"Experiment","NULL","Scale","q","Choice","1",1673729615268,"2",3,"licensed","mA","NULL"
"393",1673729701,"a009fa1c99d21dfe9903d0056f4ef2b5","PennController",27,0,"Experiment","NULL","Scale","q","Choice","5",1673729630873,"11",3,"licensed","DIk","NULL"
"394",1673729701,"a009fa1c99d21dfe9903d0056f4ef2b5","PennController",19,0,"Experiment","NULL","Scale","q","Choice","5",1673729645748,"3",3,"long-distance","mA","NULL"
"395",1673729701,"a009fa1c99d21dfe9903d0056f4ef2b5","PennController",29,0,"Experiment","NULL","Scale","q","Choice","5",1673729682299,"13",3,"unlicensed","DIk","NULL"
"396",1673729701,"a009fa1c99d21dfe9903d0056f4ef2b5","PennController",32,0,"Experiment","NULL","Scale","q","Choice","1",1673729693696,"16",3,"unlicensed","mA","NULL"
"397",1673729786,"75a2f63f427df0a3e0222597f34e321b","PennController",27,0,"Experiment","NULL","Scale","q","Choice","5",1673729575598,"11",3,"licensed","DIk","NULL"
"398",1673729786,"75a2f63f427df0a3e0222597f34e321b","PennController",21,0,"Experiment","NULL","Scale","q","Choice","5",1673729588546,"5",3,"licensed","DIk","NULL"
"399",1673729786,"75a2f63f427df0a3e0222597f34e321b","PennController",24,0,"Experiment","NULL","Scale","q","Choice","5",1673729607838,"8",3,"licensed","mA","NULL"
"400",1673729786,"75a2f63f427df0a3e0222597f34e321b","PennController",22,0,"Experiment","NULL","Scale","q","Choice","5",1673729621162,"6",3,"long-distance","DIk","NULL"
"401",1673729786,"75a2f63f427df0a3e0222597f34e321b","PennController",34,0,"Experiment","NULL","Scale","q","Choice","5",1673729641729,"18",3,"long-distance","DIk","NULL"
"402",1673729786,"75a2f63f427df0a3e0222597f34e321b","PennController",33,0,"Experiment","NULL","Scale","q","Choice","4",1673729648444,"17",3,"licensed","DIk","NULL"
"403",1673729786,"75a2f63f427df0a3e0222597f34e321b","PennController",28,0,"Experiment","NULL","Scale","q","Choice","5",1673729669126,"12",3,"long-distance","DIk","NULL"
"404",1673729786,"75a2f63f427df0a3e0222597f34e321b","PennController",19,0,"Experiment","NULL","Scale","q","Choice","5",1673729676208,"3",3,"long-distance","mA","NULL"
"405",1673729786,"75a2f63f427df0a3e0222597f34e321b","PennController",25,0,"Experiment","NULL","Scale","q","Choice","5",1673729689037,"9",3,"long-distance","mA","NULL"
"406",1673729786,"75a2f63f427df0a3e0222597f34e321b","PennController",31,0,"Experiment","NULL","Scale","q","Choice","1",1673729695566,"15",3,"long-distance","mA","NULL"
"407",1673729786,"75a2f63f427df0a3e0222597f34e321b","PennController",18,0,"Experiment","NULL","Scale","q","Choice","1",1673729706732,"2",3,"licensed","mA","NULL"
"408",1673729786,"75a2f63f427df0a3e0222597f34e321b","PennController",20,0,"Experiment","NULL","Scale","q","Choice","1",1673729714635,"4",3,"unlicensed","mA","NULL"
"409",1673729786,"75a2f63f427df0a3e0222597f34e321b","PennController",30,0,"Experiment","NULL","Scale","q","Choice","1",1673729720325,"14",3,"licensed","mA","NULL"
"410",1673729786,"75a2f63f427df0a3e0222597f34e321b","PennController",26,0,"Experiment","NULL","Scale","q","Choice","1",1673729725781,"10",3,"unlicensed","mA","NULL"
"411",1673729786,"75a2f63f427df0a3e0222597f34e321b","PennController",23,0,"Experiment","NULL","Scale","q","Choice","1",1673729739145,"7",3,"unlicensed","DIk","NULL"
"412",1673729786,"75a2f63f427df0a3e0222597f34e321b","PennController",17,0,"Experiment","NULL","Scale","q","Choice","1",1673729752587,"1",3,"unlicensed","DIk","NULL"
"413",1673729786,"75a2f63f427df0a3e0222597f34e321b","PennController",32,0,"Experiment","NULL","Scale","q","Choice","1",1673729770586,"16",3,"unlicensed","mA","NULL"
"414",1673729786,"75a2f63f427df0a3e0222597f34e321b","PennController",29,0,"Experiment","NULL","Scale","q","Choice","1",1673729779003,"13",3,"unlicensed","DIk","NULL"
"415",1673730862,"7df8e7c18b99a3be056a3b94ec92b843","PennController",31,0,"Experiment","NULL","Scale","q","Choice","1",1673730707818,"15",6,"long-distance","DIk","NULL"
"416",1673730862,"7df8e7c18b99a3be056a3b94ec92b843","PennController",25,0,"Experiment","NULL","Scale","q","Choice","3",1673730712142,"9",6,"long-distance","DIk","NULL"
"417",1673730862,"7df8e7c18b99a3be056a3b94ec92b843","PennController",18,0,"Experiment","NULL","Scale","q","Choice","3",1673730723483,"2",6,"licensed","DIk","NULL"
"418",1673730862,"7df8e7c18b99a3be056a3b94ec92b843","PennController",32,0,"Experiment","NULL","Scale","q","Choice","1",1673730731875,"16",6,"unlicensed","DIk","NULL"
"419",1673730862,"7df8e7c18b99a3be056a3b94ec92b843","PennController",23,0,"Experiment","NULL","Scale","q","Choice","1",1673730741109,"7",6,"unlicensed","mA","NULL"
"420",1673730862,"7df8e7c18b99a3be056a3b94ec92b843","PennController",34,0,"Experiment","NULL","Scale","q","Choice","2",1673730749558,"18",6,"long-distance","mA","NULL"
"421",1673730862,"7df8e7c18b99a3be056a3b94ec92b843","PennController",33,0,"Experiment","NULL","Scale","q","Choice","1",1673730758574,"17",6,"licensed","mA","NULL"
"422",1673730862,"7df8e7c18b99a3be056a3b94ec92b843","PennController",29,0,"Experiment","NULL","Scale","q","Choice","1",1673730763416,"13",6,"unlicensed","mA","NULL"
"423",1673730862,"7df8e7c18b99a3be056a3b94ec92b843","PennController",28,0,"Experiment","NULL","Scale","q","Choice","1",1673730773010,"12",6,"long-distance","mA","NULL"
"424",1673730862,"7df8e7c18b99a3be056a3b94ec92b843","PennController",21,0,"Experiment","NULL","Scale","q","Choice","5",1673730780557,"5",6,"licensed","mA","NULL"
"425",1673730862,"7df8e7c18b99a3be056a3b94ec92b843","PennController",27,0,"Experiment","NULL","Scale","q","Choice","5",1673730796606,"11",6,"licensed","mA","NULL"
"426",1673730862,"7df8e7c18b99a3be056a3b94ec92b843","PennController",17,0,"Experiment","NULL","Scale","q","Choice","1",1673730803606,"1",6,"unlicensed","mA","NULL"
"427",1673730862,"7df8e7c18b99a3be056a3b94ec92b843","PennController",24,0,"Experiment","NULL","Scale","q","Choice","2",1673730813115,"8",6,"licensed","DIk","NULL"
"428",1673730862,"7df8e7c18b99a3be056a3b94ec92b843","PennController",22,0,"Experiment","NULL","Scale","q","Choice","3",1673730817447,"6",6,"long-distance","mA","NULL"
"429",1673730862,"7df8e7c18b99a3be056a3b94ec92b843","PennController",30,0,"Experiment","NULL","Scale","q","Choice","5",1673730830989,"14",6,"licensed","DIk","NULL"
"430",1673730862,"7df8e7c18b99a3be056a3b94ec92b843","PennController",19,0,"Experiment","NULL","Scale","q","Choice","5",1673730841380,"3",6,"long-distance","DIk","NULL"
"431",1673730862,"7df8e7c18b99a3be056a3b94ec92b843","PennController",20,0,"Experiment","NULL","Scale","q","Choice","1",1673730851122,"4",6,"unlicensed","DIk","NULL"
"432",1673730862,"7df8e7c18b99a3be056a3b94ec92b843","PennController",26,0,"Experiment","NULL","Scale","q","Choice","1",1673730854628,"10",6,"unlicensed","DIk","NULL"
"433",1673733462,"7f0653cb570e5f0ca60e65b3b0773c6b","PennController",24,0,"Experiment","NULL","Scale","q","Choice","4",1673733220169,"8",1,"long-distance","DIk","NULL"
"434",1673733462,"7f0653cb570e5f0ca60e65b3b0773c6b","PennController",25,0,"Experiment","NULL","Scale","q","Choice","2",1673733235316,"9",1,"unlicensed","DIk","NULL"
"435",1673733462,"7f0653cb570e5f0ca60e65b3b0773c6b","PennController",17,0,"Experiment","NULL","Scale","q","Choice","5",1673733242609,"1",1,"licensed","DIk","NULL"
"436",1673733462,"7f0653cb570e5f0ca60e65b3b0773c6b","PennController",18,0,"Experiment","NULL","Scale","q","Choice","5",1673733256565,"2",1,"long-distance","DIk","NULL"
"437",1673733462,"7f0653cb570e5f0ca60e65b3b0773c6b","PennController",23,0,"Experiment","NULL","Scale","q","Choice","5",1673733260221,"7",1,"licensed","DIk","NULL"
"438",1673733462,"7f0653cb570e5f0ca60e65b3b0773c6b","PennController",22,0,"Experiment","NULL","Scale","q","Choice","1",1673733270975,"6",1,"unlicensed","mA","NULL"
"439",1673733462,"7f0653cb570e5f0ca60e65b3b0773c6b","PennController",27,0,"Experiment","NULL","Scale","q","Choice","5",1673733280542,"11",1,"long-distance","mA","NULL"
"440",1673733462,"7f0653cb570e5f0ca60e65b3b0773c6b","PennController",20,0,"Experiment","NULL","Scale","q","Choice","5",1673733299701,"4",1,"licensed","mA","NULL"
"441",1673733462,"7f0653cb570e5f0ca60e65b3b0773c6b","PennController",28,0,"Experiment","NULL","Scale","q","Choice","1",1673733305166,"12",1,"unlicensed","mA","NULL"
"442",1673733462,"7f0653cb570e5f0ca60e65b3b0773c6b","PennController",21,0,"Experiment","NULL","Scale","q","Choice","4",1673733320515,"5",1,"long-distance","mA","NULL"
"443",1673733462,"7f0653cb570e5f0ca60e65b3b0773c6b","PennController",33,0,"Experiment","NULL","Scale","q","Choice","4",1673733326560,"17",1,"long-distance","mA","NULL"
"444",1673733462,"7f0653cb570e5f0ca60e65b3b0773c6b","PennController",31,0,"Experiment","NULL","Scale","q","Choice","3",1673733373453,"15",1,"unlicensed","DIk","NULL"
"445",1673733462,"7f0653cb570e5f0ca60e65b3b0773c6b","PennController",19,0,"Experiment","NULL","Scale","q","Choice","1",1673733380031,"3",1,"unlicensed","DIk","NULL"
"446",1673733462,"7f0653cb570e5f0ca60e65b3b0773c6b","PennController",32,0,"Experiment","NULL","Scale","q","Choice","5",1673733412798,"16",1,"licensed","mA","NULL"
"447",1673733462,"7f0653cb570e5f0ca60e65b3b0773c6b","PennController",26,0,"Experiment","NULL","Scale","q","Choice","5",1673733416832,"10",1,"licensed","mA","NULL"
"448",1673733462,"7f0653cb570e5f0ca60e65b3b0773c6b","PennController",30,0,"Experiment","NULL","Scale","q","Choice","5",1673733432392,"14",1,"long-distance","DIk","NULL"
"449",1673733462,"7f0653cb570e5f0ca60e65b3b0773c6b","PennController",29,0,"Experiment","NULL","Scale","q","Choice","5",1673733453061,"13",1,"licensed","DIk","NULL"
"450",1673733462,"7f0653cb570e5f0ca60e65b3b0773c6b","PennController",34,0,"Experiment","NULL","Scale","q","Choice","1",1673733460368,"18",1,"unlicensed","mA","NULL"
"451",1673736969,"4f862e3690a73bc708468b11213f210c","PennController",19,0,"Experiment","NULL","Scale","q","Choice","5",1673736753961,"3",2,"licensed","mA","NULL"
"452",1673736969,"4f862e3690a73bc708468b11213f210c","PennController",34,0,"Experiment","NULL","Scale","q","Choice","1",1673736765416,"18",2,"licensed","DIk","NULL"
"453",1673736969,"4f862e3690a73bc708468b11213f210c","PennController",26,0,"Experiment","NULL","Scale","q","Choice","1",1673736785627,"10",2,"long-distance","mA","NULL"
"454",1673736969,"4f862e3690a73bc708468b11213f210c","PennController",33,0,"Experiment","NULL","Scale","q","Choice","1",1673736794596,"17",2,"unlicensed","mA","NULL"
"455",1673736969,"4f862e3690a73bc708468b11213f210c","PennController",24,0,"Experiment","NULL","Scale","q","Choice","1",1673736807633,"8",2,"unlicensed","DIk","NULL"
"456",1673736969,"4f862e3690a73bc708468b11213f210c","PennController",30,0,"Experiment","NULL","Scale","q","Choice","1",1673736815241,"14",2,"unlicensed","DIk","NULL"
"457",1673736969,"4f862e3690a73bc708468b11213f210c","PennController",28,0,"Experiment","NULL","Scale","q","Choice","5",1673736836276,"12",2,"licensed","DIk","NULL"
"458",1673736969,"4f862e3690a73bc708468b11213f210c","PennController",31,0,"Experiment","NULL","Scale","q","Choice","5",1673736843666,"15",2,"licensed","mA","NULL"
"459",1673736969,"4f862e3690a73bc708468b11213f210c","PennController",29,0,"Experiment","NULL","Scale","q","Choice","5",1673736864729,"13",2,"long-distance","DIk","NULL"
"460",1673736969,"4f862e3690a73bc708468b11213f210c","PennController",32,0,"Experiment","NULL","Scale","q","Choice","1",1673736872860,"16",2,"long-distance","mA","NULL"
"461",1673736969,"4f862e3690a73bc708468b11213f210c","PennController",17,0,"Experiment","NULL","Scale","q","Choice","1",1673736883434,"1",2,"long-distance","DIk","NULL"
"462",1673736969,"4f862e3690a73bc708468b11213f210c","PennController",25,0,"Experiment","NULL","Scale","q","Choice","5",1673736896888,"9",2,"licensed","mA","NULL"
"463",1673736969,"4f862e3690a73bc708468b11213f210c","PennController",22,0,"Experiment","NULL","Scale","q","Choice","5",1673736905322,"6",2,"licensed","DIk","NULL"
"464",1673736969,"4f862e3690a73bc708468b11213f210c","PennController",27,0,"Experiment","NULL","Scale","q","Choice","1",1673736909626,"11",2,"unlicensed","mA","NULL"
"465",1673736969,"4f862e3690a73bc708468b11213f210c","PennController",20,0,"Experiment","NULL","Scale","q","Choice","5",1673736938724,"4",2,"long-distance","mA","NULL"
"466",1673736969,"4f862e3690a73bc708468b11213f210c","PennController",21,0,"Experiment","NULL","Scale","q","Choice","1",1673736942439,"5",2,"unlicensed","mA","NULL"
"467",1673736969,"4f862e3690a73bc708468b11213f210c","PennController",18,0,"Experiment","NULL","Scale","q","Choice","1",1673736958246,"2",2,"unlicensed","DIk","NULL"
"468",1673736969,"4f862e3690a73bc708468b11213f210c","PennController",23,0,"Experiment","NULL","Scale","q","Choice","5",1673736962169,"7",2,"long-distance","DIk","NULL"
"469",1673748505,"f1239977a08017405faf9c3739dbd4fc","PennController",23,0,"Experiment","NULL","Scale","q","Choice","1",1673748340281,"7",3,"unlicensed","DIk","NULL"
"470",1673748505,"f1239977a08017405faf9c3739dbd4fc","PennController",32,0,"Experiment","NULL","Scale","q","Choice","1",1673748348825,"16",3,"unlicensed","mA","NULL"
"471",1673748505,"f1239977a08017405faf9c3739dbd4fc","PennController",20,0,"Experiment","NULL","Scale","q","Choice","1",1673748351302,"4",3,"unlicensed","mA","NULL"
"472",1673748505,"f1239977a08017405faf9c3739dbd4fc","PennController",33,0,"Experiment","NULL","Scale","q","Choice","1",1673748364252,"17",3,"licensed","DIk","NULL"
"473",1673748505,"f1239977a08017405faf9c3739dbd4fc","PennController",30,0,"Experiment","NULL","Scale","q","Choice","1",1673748369823,"14",3,"licensed","mA","NULL"
"474",1673748505,"f1239977a08017405faf9c3739dbd4fc","PennController",24,0,"Experiment","NULL","Scale","q","Choice","1",1673748380860,"8",3,"licensed","mA","NULL"
"475",1673748505,"f1239977a08017405faf9c3739dbd4fc","PennController",18,0,"Experiment","NULL","Scale","q","Choice","1",1673748386900,"2",3,"licensed","mA","NULL"
"476",1673748505,"f1239977a08017405faf9c3739dbd4fc","PennController",28,0,"Experiment","NULL","Scale","q","Choice","1",1673748420220,"12",3,"long-distance","DIk","NULL"
"477",1673748505,"f1239977a08017405faf9c3739dbd4fc","PennController",26,0,"Experiment","NULL","Scale","q","Choice","1",1673748423855,"10",3,"unlicensed","mA","NULL"
"478",1673748505,"f1239977a08017405faf9c3739dbd4fc","PennController",21,0,"Experiment","NULL","Scale","q","Choice","5",1673748435971,"5",3,"licensed","DIk","NULL"
"479",1673748505,"f1239977a08017405faf9c3739dbd4fc","PennController",34,0,"Experiment","NULL","Scale","q","Choice","1",1673748440551,"18",3,"long-distance","DIk","NULL"
"480",1673748505,"f1239977a08017405faf9c3739dbd4fc","PennController",29,0,"Experiment","NULL","Scale","q","Choice","1",1673748453239,"13",3,"unlicensed","DIk","NULL"
"481",1673748505,"f1239977a08017405faf9c3739dbd4fc","PennController",27,0,"Experiment","NULL","Scale","q","Choice","5",1673748459706,"11",3,"licensed","DIk","NULL"
